split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_min_k,param_sim_options
0.8321161287670602,0.8314855442563619,0.8337221293543672,0.8286502866184707,0.8289822731026255,0.8309912724197771,0.0019226793193820072,10,0.6341720759142536,0.6333329828562017,0.634026503161771,0.6335043774639891,0.6303163568090513,0.6330704592410534,0.0014120809574298453,14,17.166968393325806,0.10589499360516198,5.286063861846924,0.10480582296866527,"{'k': 30, 'min_k': 5, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}}",30,5,"{'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}"
0.8338235637648868,0.8333266778605638,0.8340807720922696,0.8317265555497021,0.8308488775321242,0.8327612893599092,0.0012583416711035016,44,0.6380934793944145,0.6370784494173357,0.6370626845153851,0.6375898789067918,0.6341387367758189,0.6367926458019492,0.0013802598589425944,60,10.009885692596436,0.12936732790380912,5.243612337112427,0.10888059205556576,"{'k': 30, 'min_k': 7, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",30,7,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
0.8337886153500803,0.8332798652786177,0.8340387446626076,0.8316613020351771,0.8307668060757992,0.8327070666804565,0.0012751036753353084,39,0.6380331894121487,0.6370500124766233,0.6370438649542646,0.6375575515155429,0.6340615582240513,0.6367492353165262,0.0013930394735356866,59,9.899355220794678,0.09870670600898405,5.2668205261230465,0.14557491690338611,"{'k': 30, 'min_k': 7, 'sim_options': {'name': 'msd', 'min_support': 5, 'user_based': True}}",30,7,"{'name': 'msd', 'min_support': 5, 'user_based': True}"
0.8350146974338062,0.8344162660026583,0.8366338519483139,0.8311478879594364,0.8322132025300737,0.8338851811748578,0.001969839375695709,64,0.636279607894342,0.635303500896644,0.6360467071063307,0.6355083105074416,0.6326433680160326,0.6351562988841583,0.0013049944136169708,40,11.114407920837403,0.21486632041362805,5.2675926208496096,0.05341276193393654,"{'k': 30, 'min_k': 7, 'sim_options': {'name': 'jacard', 'min_support': 3, 'user_based': True}}",30,7,"{'name': 'jacard', 'min_support': 3, 'user_based': True}"
0.8350118786861788,0.8344156883240142,0.836632917106501,0.8311450635677682,0.8322141278967317,0.8338839351162388,0.0019698524646822846,63,0.6362745316435483,0.6353033517926575,0.6360462571653744,0.6355036758419129,0.632644355230716,0.6351544343348418,0.0013034269515782718,39,11.095013189315797,0.0844672675524839,5.4190630435943605,0.13097113134921448,"{'k': 30, 'min_k': 7, 'sim_options': {'name': 'jacard', 'min_support': 5, 'user_based': True}}",30,7,"{'name': 'jacard', 'min_support': 5, 'user_based': True}"
0.8327173315464329,0.8321484277130777,0.8345384210686219,0.8289422646442254,0.8298687423484443,0.8316430374641606,0.002011719179132335,18,0.6346329733476215,0.6337453624718743,0.6344514928715331,0.6336557219333515,0.6308523155541961,0.6334675732357152,0.00136223307869631,18,17.511123418807983,0.08706255988674694,5.2985639572143555,0.05268361811884931,"{'k': 30, 'min_k': 7, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}}",30,7,"{'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}"
0.8327143983678228,0.8321477799487261,0.8345375652624809,0.8289395657867005,0.8298696041967227,0.8316417827124905,0.002011700133208025,17,0.6346278563253818,0.6337452281056966,0.634451073839857,0.6336513045765477,0.6308532369715464,0.633465739963806,0.0013608171821858108,17,17.443993091583252,0.22645779632656907,5.408805322647095,0.16759330570514983,"{'k': 30, 'min_k': 7, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}}",30,7,"{'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}"
0.8323820137988571,0.8321700960565663,0.8333223519247893,0.8305330878325975,0.8299356419286908,0.8316686383083003,0.0012480292082954429,19,0.6366940262488925,0.6360374263949036,0.6367332759739146,0.6365498376247138,0.6332546174316448,0.6358538367348139,0.0013231322823389863,44,10.036807584762574,0.08593513535762716,5.71003041267395,0.09765946185098706,"{'k': 40, 'min_k': 3, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",40,3,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
0.8323283023090992,0.8321295537141239,0.833303339427633,0.8305036941179285,0.8298731125337196,0.8316276004205008,0.0012563784929321626,16,0.6366385635603791,0.6360162050737278,0.6367171117490592,0.6365314269722899,0.6332031652416337,0.6358212945194179,0.0013317129070659502,43,9.926944923400878,0.16695086269433967,5.79052767753601,0.10504942605712056,"{'k': 40, 'min_k': 3, 'sim_options': {'name': 'msd', 'min_support': 5, 'user_based': True}}",40,3,"{'name': 'msd', 'min_support': 5, 'user_based': True}"
0.8330508727285851,0.8326045944429845,0.8351236201971503,0.8302155994425507,0.8310299476095455,0.8324049268841632,0.001704824281284007,30,0.6347570394280652,0.633964698145711,0.6353414357692115,0.6348732455680456,0.6317522708315989,0.6341377379485265,0.0012723042374960948,22,11.0299813747406,0.16237413204861023,5.660070562362671,0.12004447026021414,"{'k': 40, 'min_k': 3, 'sim_options': {'name': 'jacard', 'min_support': 3, 'user_based': True}}",40,3,"{'name': 'jacard', 'min_support': 3, 'user_based': True}"
0.8330491578672866,0.8326032036263022,0.8351228044576736,0.8302153486598521,0.8310305829032917,0.8324042195028813,0.0017043636587814163,29,0.6347571529904488,0.6339639927659315,0.6353412126110765,0.6348722929032933,0.6317529517890303,0.634137520611956,0.0012719268389302246,21,11.094102954864502,0.12143113570208139,5.681358385086059,0.08931895878395284,"{'k': 40, 'min_k': 3, 'sim_options': {'name': 'jacard', 'min_support': 5, 'user_based': True}}",40,3,"{'name': 'jacard', 'min_support': 5, 'user_based': True}"
0.8311147315639058,0.8304999793286884,0.833094680663752,0.8281900049880301,0.8290983137965334,0.830399542068182,0.001694733302376907,2,0.6333133651156114,0.6323219246454788,0.6338509650377104,0.6331149359904586,0.6302506125954558,0.632570360676943,0.0012594853726885073,2,17.236566066741943,0.20407505592012562,5.60109658241272,0.10591605987505347,"{'k': 40, 'min_k': 3, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}}",40,3,"{'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}"
0.8311130357289297,0.8304984196881259,0.8330939219240879,0.8281897212001118,0.829098969359801,0.8303988135802112,0.0016943038559145758,1,0.6333136084137242,0.6323211740924326,0.6338505952009611,0.6331140349374567,0.6302513184491205,0.6325701462187391,0.0012591306456937242,1,17.13071756362915,0.06987678688579467,5.84437255859375,0.11156929101923842,"{'k': 40, 'min_k': 3, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}}",40,3,"{'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}"
0.8329556772394742,0.8325599160696605,0.8336619501292434,0.8310157861972485,0.8299496313850655,0.8320285922041384,0.0013533295178302068,25,0.6371360408389825,0.63622518125749,0.6367554697511313,0.636804055729085,0.6332957388822703,0.6360432972917918,0.0014044351506845507,48,10.017008209228516,0.1363313887233718,5.67711443901062,0.12175575852779683,"{'k': 40, 'min_k': 5, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",40,5,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
0.8329020027436466,0.8325427535111847,0.8336429195420774,0.8309844420775762,0.82989285159801,0.831992993894499,0.0013622453376264103,24,0.6370805781504693,0.6362184177969844,0.6367387456814151,0.6367836151242405,0.6332509159535322,0.6360144545413282,0.0014093666480925122,47,9.885953187942505,0.033487852201657786,5.747014379501342,0.06698706443450349,"{'k': 40, 'min_k': 5, 'sim_options': {'name': 'msd', 'min_support': 5, 'user_based': True}}",40,5,"{'name': 'msd', 'min_support': 5, 'user_based': True}"
0.8335358243423684,0.8328671157505236,0.8353415169502838,0.8305631409864377,0.8308146179283986,0.8326244431916026,0.001777438024083404,35,0.6351423045496629,0.6340737174765385,0.635234393292023,0.6349901828335541,0.6316037061133323,0.6342088608530222,0.001366645009169528,24,11.142459821701049,0.25428860484042365,5.53754243850708,0.09124154306077226,"{'k': 40, 'min_k': 5, 'sim_options': {'name': 'jacard', 'min_support': 3, 'user_based': True}}",40,5,"{'name': 'jacard', 'min_support': 3, 'user_based': True}"
0.833534110478779,0.832890829176361,0.8353407037378041,0.8305609686652663,0.8308214926219776,0.8326296209360375,0.0017767921236457806,36,0.6351424181120464,0.6340895076332851,0.6352342950357419,0.6349872443683418,0.6316119759958849,0.63421308822906,0.0013628567140119875,26,10.911434555053711,0.16217805034524457,5.767500591278076,0.14803906089394203,"{'k': 40, 'min_k': 5, 'sim_options': {'name': 'jacard', 'min_support': 5, 'user_based': True}}",40,5,"{'name': 'jacard', 'min_support': 5, 'user_based': True}"
0.8316145020171544,0.8307789118836896,0.8333239868279811,0.8285515477046612,0.8289000331771945,0.8306337963221362,0.0017641803247921595,3,0.633710245426526,0.6324421314696247,0.6337552075664371,0.6332444301588034,0.6301187710734645,0.6326541571389712,0.0013527153535391361,3,17.204474449157715,0.10340654233875364,5.632450294494629,0.08364289167416444,"{'k': 40, 'min_k': 5, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}}",40,5,"{'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}"
0.8316128072013161,0.8308025178204178,0.8333232297031801,0.8285492269172212,0.8289069712067673,0.8306389505697804,0.0017633605931992914,4,0.6337104887246388,0.6324578740427,0.6337549735997698,0.6332414393696622,0.6301271265445704,0.6326583804562682,0.001348840629177826,4,17.152775049209595,0.1492309568226642,5.70762677192688,0.16307813678234703,"{'k': 40, 'min_k': 5, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}}",40,5,"{'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}"
0.8336557240369649,0.8333812105560939,0.8344757277137745,0.8312996513597143,0.8309704992303681,0.8327565625793831,0.0013759954774350117,43,0.6376306685413013,0.6367721248812208,0.6372131365379142,0.6369412116279629,0.6339774702139351,0.6365069223604669,0.001297583265138559,56,9.8837655544281,0.09876043063982752,5.610382986068726,0.059062374082871676,"{'k': 40, 'min_k': 7, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",40,7,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
0.8336024730229471,0.8333417685721666,0.8344567156855885,0.831269403909645,0.8309086145875775,0.8327157951555849,0.0013832421257495256,41,0.6375743889379915,0.6367519444690769,0.6371964124681978,0.6369204498434018,0.6339269550765019,0.6364740301590339,0.0013035907346552647,55,9.7547372341156,0.08737251798698112,5.782883501052856,0.06911393429697203,"{'k': 40, 'min_k': 7, 'sim_options': {'name': 'msd', 'min_support': 5, 'user_based': True}}",40,7,"{'name': 'msd', 'min_support': 5, 'user_based': True}"
0.8341226213771397,0.8335374815901879,0.8361448402325135,0.8308449820694772,0.8316937062232665,0.833268726298517,0.0018670094749985225,56,0.6355938965883791,0.6344896537038489,0.6356479205260528,0.635131032324445,0.632136055921666,0.6345997118128783,0.001300089189086052,30,11.141992139816285,0.15624099614978576,5.729461288452148,0.15441080997287993,"{'k': 40, 'min_k': 7, 'sim_options': {'name': 'jacard', 'min_support': 3, 'user_based': True}}",40,7,"{'name': 'jacard', 'min_support': 3, 'user_based': True}"
0.8341193120091407,0.8335363088594598,0.8361440278013257,0.8308424048877227,0.8316944576316612,0.8332673022378619,0.0018669655858783894,55,0.6355884783690525,0.6344892262766637,0.6356478222697718,0.635126342132697,0.6321369775831269,0.6345977693262623,0.0012985208816219285,28,10.98442440032959,0.11598085604962981,5.762560844421387,0.06325164809728206,"{'k': 40, 'min_k': 7, 'sim_options': {'name': 'jacard', 'min_support': 5, 'user_based': True}}",40,7,"{'name': 'jacard', 'min_support': 5, 'user_based': True}"
0.8322147331358398,0.8314666368328636,0.8341398119511684,0.8288410029059908,0.8297936194235342,0.8312911608498794,0.0018571211569789118,14,0.6341715672508056,0.6328705901468519,0.6341797782445231,0.6333928309918845,0.6306630747489144,0.6330555682765959,0.0012947038340894344,12,17.166638565063476,0.06537786055565747,5.652878046035767,0.13490802287489387,"{'k': 40, 'min_k': 7, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}}",40,7,"{'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}"
